,gloss,video_id,frames_num
6556,french,23481,38
6557,french,23482,74
6558,french,23485,45
6559,fruit,23709,76
6560,fruit,65789,68
6561,fruit,23701,94
6562,fruit,23702,92
6563,fruit,23703,60
6564,fruit,23704,98
6565,fruit,23705,65
6566,function,65796,78
6567,function,23811,81
6568,function,23802,125
6569,function,23804,98
6570,function,23805,28
6571,function,23806,207
6572,function,23808,75
6573,gather,24174,56
6574,gather,65803,67
6575,gather,24176,83
6576,gather,24166,86
6577,gather,24167,76
6578,gather,24171,43
6579,germany,24385,43
6580,germany,65806,61
6581,germany,24378,72
6582,germany,24379,39
6583,germany,24381,66
6584,germany,24382,149
6585,gloves,24822,51
6586,gloves,24824,56
6587,goat,24895,95
6588,goat,65830,45
6589,goat,24888,65
6590,goat,24889,61
6591,goat,24890,73
6592,goat,24892,34
6593,goodbye,25044,54
6594,goodbye,25052,73
6595,goodbye,25055,83
6596,goodbye,25049,60
6597,goodbye,25051,55
6598,grow,69354,109
6599,grow,25852,78
6600,grow,25844,74
6601,grow,25846,40
6602,grow,25847,77
6603,grow,25850,52
6604,gum,65868,70
6605,gum,26002,84
6606,gum,26003,33
6607,gum,26004,77
6608,gum,26006,41
6609,gum,26009,90
6610,half,26214,64
6611,half,26224,83
6612,half,26215,32
6613,half,26216,85
6614,half,26220,46
6615,hawaii,26807,71
6616,hawaii,26799,37
6617,hawaii,26810,79
6618,hawaii,26800,44
6619,hawaii,26801,46
6620,hawaii,26802,75
6621,hawaii,26806,98
6622,herself,27321,40
6623,herself,27322,67
6624,herself,27313,44
6625,herself,27314,52
6626,herself,27315,57
6627,herself,27316,71
6628,herself,27319,29
6629,highway,27451,43
6630,highway,27452,28
6631,highway,27456,84
6632,highway,27445,80
6633,highway,27446,81
6634,highway,27448,27
6635,highway,27450,31
6636,homework,27793,104
6637,homework,27790,71
6638,homework,27789,91
6639,homework,27801,84
6640,homework,27796,47
6641,honor,27883,94
6642,honor,27874,77
6643,honor,27875,48
6644,honor,27876,94
6645,honor,27879,44
6646,honor,27880,31
6647,ice cream,28582,75
6648,ice cream,28583,71
6649,ice cream,28584,45
6650,ice cream,28585,39
6651,ice cream,28586,84
6652,ice cream,28588,66
6653,ice cream,28590,92
6654,if,69375,85
6655,if,28743,35
6656,if,28736,100
6657,if,28749,80
6658,if,28737,35
6659,if,28739,71
6660,increase,29327,85
6661,increase,29328,77
6662,increase,29329,33
6663,increase,29330,83
6664,increase,29333,59
6665,india,29407,40
6666,india,29400,65
6667,india,29402,37
6668,india,29404,72
6669,information,29641,71
6670,information,29632,117
6671,information,29633,100
6672,information,29634,75
6673,information,29636,49
6674,information,29637,46
6675,information,29638,44
6676,interpret,30271,99
6677,interpret,30264,41
6678,interpret,30265,91
6679,interpret,30268,55
6680,interview,65956,52
6681,interview,30327,91
6682,interview,30316,122
6683,interview,30318,40
6684,interview,30319,70
6685,invite,65961,51
6686,invite,30510,103
6687,invite,30511,64
6688,invite,30514,49
6689,invite,30516,93
6690,israel,30713,52
6691,israel,30719,93
6692,israel,30707,83
6693,israel,30709,34
6694,israel,30710,31
6695,jesus,31049,68
6696,jesus,31050,46
6697,jesus,31051,35
6698,jesus,31052,64
6699,jesus,31054,39
6700,jesus,31057,87
6701,keep,31491,60
6702,keep,65987,47
6703,keep,31485,100
6704,keep,31496,78
6705,keep,31486,30
6706,keep,31487,67
6707,keyboard,31554,84
6708,keyboard,31555,116
6709,keyboard,31556,26
6710,keyboard,31557,57
6711,keyboard,31559,66
6712,keyboard,31561,117
6713,land,69382,91
6714,land,32113,96
6715,land,32115,51
6716,land,32117,43
6717,land,32118,144
6718,land,32120,78
6719,lawyer,32474,75
6720,lawyer,32475,100
6721,lawyer,32476,120
6722,lawyer,32478,53
6723,lawyer,32481,99
6724,lead,66020,66
6725,lead,32541,50
6726,lead,32535,113
6727,lead,32547,108
6728,lead,32537,40
6729,lead,32538,35
6730,lead,32539,98
6731,lesbian,66035,53
6732,lesbian,32859,72
6733,lesbian,32860,80
6734,lesbian,32863,44
6735,lesbian,32864,56
6736,lesbian,32867,82
6737,line,69390,85
6738,line,33335,128
6739,line,33346,100
6740,line,33337,42
6741,line,33339,102
6742,line,33341,56
6743,lock,33704,90
6744,lock,66080,60
6745,lock,33696,92
6746,lock,33697,46
6747,lock,33698,112
6748,lock,33701,45
6749,loud,34095,91
6750,loud,66087,43
6751,loud,34087,58
6752,loud,34088,46
6753,loud,34089,137
6754,loud,34091,56
6755,lousy,66088,41
6756,lousy,34110,70
6757,lousy,34111,28
6758,lousy,34112,94
6759,lousy,34114,36
6760,lousy,34117,87
6761,lunch,34265,66
6762,lunch,34276,106
6763,lunch,34266,83
6764,lunch,34268,81
6765,lunch,34269,149
6766,lunch,34271,58
6767,machine,66091,59
6768,machine,34353,82
6769,machine,34354,32
6770,machine,34355,108
6771,machine,34357,46
6772,machine,34359,96
6773,mad,34375,22
6774,mad,34369,35
6775,mad,34382,94
6776,mad,34370,26
6777,mad,34371,90
6778,memorize,66114,64
6779,memorize,35604,88
6780,memorize,35605,103
6781,memorize,35606,36
6782,memorize,35607,93
6783,memorize,35609,37
6784,memorize,35611,80
6785,minus,36231,86
6786,minus,36241,78
6787,minus,36232,58
6788,minus,36235,30
6789,monday,36635,66
6790,monday,66136,73
6791,monday,36630,74
6792,monday,36631,134
6793,monday,36632,57
6794,monday,36633,103
6795,mountain,37026,87
6796,mountain,37017,76
6797,mountain,37018,38
6798,mountain,37019,89
6799,mountain,37022,80
6800,mouth,66149,72
6801,mouth,37062,79
6802,mouth,37063,84
6803,mouth,37065,50
6804,mouth,37068,74
6805,mushroom,37344,96
6806,mushroom,37345,55
6807,mushroom,37346,35
6808,mushroom,37347,84
6809,mushroom,37350,47
6810,napkin,66159,42
6811,napkin,37611,90
6812,napkin,37612,33
6813,napkin,37613,46
6814,napkin,37614,108
6815,napkin,37616,54
6816,napkin,37617,68
6817,neck,37845,76
6818,neck,66161,75
6819,neck,37837,69
6820,neck,37838,80
6821,neck,37839,78
6822,neck,37841,35
6823,next,38238,33
6824,next,38231,115
6825,next,38243,80
6826,next,38232,27
6827,next,38233,103
6828,ocean,69416,98
6829,ocean,39348,106
6830,ocean,39349,84
6831,ocean,39350,119
6832,ocean,39352,57
6833,open,39951,83
6834,open,39962,92
6835,open,39952,72
6836,open,39953,92
6837,open,39955,43
6838,open,39956,33
6839,open,39957,53
6840,overwhelm,66255,66
6841,overwhelm,40635,76
6842,overwhelm,40636,34
6843,overwhelm,40637,34
6844,overwhelm,40638,103
6845,overwhelm,40639,31
6846,overwhelm,40640,44
6847,overwhelm,40642,84
6848,owe,40650,108
6849,owe,40651,69
6850,owe,40652,75
6851,owe,40654,37
6852,owe,40657,98
6853,page,40759,81
6854,page,40770,74
6855,page,40760,92
6856,page,40761,53
6857,page,40764,40
6858,pain,40810,83
6859,pain,40802,99
6860,pain,40803,89
6861,pain,40806,54
6862,pain,40807,55
6863,parade,41063,85
6864,parade,41064,76
6865,parade,41065,34
6866,parade,41066,110
6867,parade,41068,52
6868,parade,41070,81
6869,parents,41164,82
6870,parents,41165,157
6871,parents,41166,31
6872,perfect,42004,41
6873,perfect,42005,49
6874,perfect,65575,45
6875,perfect,42008,84
6876,perfect,41998,77
6877,perfect,42001,43
6878,perfect,42002,73
6879,period,66279,65
6880,period,42076,31
6881,period,42080,125
6882,period,42086,33
6883,period,42088,70
6884,philosophy,42403,75
6885,philosophy,42407,34
6886,philosophy,66287,66
6887,philosophy,42410,96
6888,philosophy,42400,52
6889,philosophy,42401,44
6890,photographer,42470,81
6891,photographer,42471,86
6892,photographer,42472,97
6893,photographer,42475,61
6894,photographer,42478,92
6895,place,69432,65
6896,place,42994,86
6897,place,42987,41
6898,place,42988,38
6899,place,42989,94
6900,policy,43561,81
6901,policy,66307,65
6902,policy,43553,88
6903,policy,43554,35
6904,policy,43555,127
6905,policy,43557,57
6906,popular,66312,60
6907,popular,43726,89
6908,popular,43727,116
6909,popular,43729,48
6910,popular,43730,43
6911,popular,43733,79
6912,pray,44126,78
6913,pray,44136,96
6914,pray,44127,22
6915,pray,44128,87
6916,pray,44130,41
6917,pray,44132,72
6918,predict,44208,93
6919,predict,44200,123
6920,predict,44201,107
6921,predict,44202,41
6922,predict,44203,87
6923,predict,44206,53
6924,presentation,44329,38
6925,presentation,44320,119
6926,presentation,44321,62
6927,presentation,44322,37
6928,presentation,44323,40
6929,presentation,44324,31
6930,presentation,44325,32
6931,presentation,44327,89
6932,print,69438,83
6933,print,66332,58
6934,print,44567,92
6935,print,44568,32
6936,print,44570,35
6937,print,44572,78
6938,printer,44558,51
6939,printer,44559,88
6940,printer,44560,77
6941,printer,44561,147
6942,printer,44563,39
6943,printer,44566,83
6944,private,44633,81
6945,private,44624,79
6946,private,44625,31
6947,private,44626,88
6948,private,44628,57
6949,private,44629,45
6950,private,44631,32
6951,procrastinate,44733,91
6952,procrastinate,44734,28
6953,procrastinate,44735,106
6954,procrastinate,44737,48
6955,procrastinate,44738,39
6956,procrastinate,44739,44
6957,procrastinate,44741,99
6958,project,44868,93
6959,project,66338,64
6960,project,44869,93
6961,project,44860,86
6962,project,44862,42
6963,project,44863,95
6964,project,44865,83
6965,protect,66343,50
6966,protect,45060,87
6967,protect,45061,33
6968,protect,45062,74
6969,protect,45064,24
6970,protect,45067,93
6971,prove,45098,109
6972,prove,45099,36
6973,prove,45100,45
6974,prove,45101,83
6975,prove,45104,37
6976,provide,66346,59
6977,provide,45110,135
6978,provide,45111,95
6979,provide,45113,71
6980,provide,45114,28
6981,provide,45117,80
6982,psychology,45180,85
6983,psychology,45171,94
6984,psychology,45172,96
6985,psychology,45173,47
6986,psychology,45175,82
6987,psychology,45177,43
6988,punish,66354,64
6989,punish,45363,75
6990,punish,45364,44
6991,punish,45365,83
6992,punish,45367,32
6993,punish,45369,103
6994,puzzled,66359,56
6995,puzzled,45571,35
6996,puzzled,45572,29
6997,puzzled,45574,41
6998,puzzled,45575,27
6999,puzzled,45577,122
7000,question,69442,60
7001,question,45723,86
7002,question,45714,154
7003,question,45715,92
7004,question,45719,49
7005,quick,45749,79
7006,quick,66363,65
7007,quick,66364,69
7008,quick,45742,86
7009,quick,45743,56
7010,quick,45746,19
7011,quick,45747,33
7012,rainbow,45967,72
7013,rainbow,45968,34
7014,rainbow,45969,105
7015,rainbow,45971,42
7016,rainbow,45975,91
7017,rake,66370,65
7018,rake,46054,93
7019,rake,46055,49
7020,rake,46058,53
7021,rake,46060,91
7022,rehearse,46957,76
7023,rehearse,46958,98
7024,rehearse,46960,88
7025,rehearse,46961,64
7026,rehearse,46962,39
7027,rehearse,46963,57
7028,rehearse,46965,89
7029,remove,66390,62
7030,remove,47237,134
7031,remove,47238,41
7032,remove,47239,46
7033,remove,47240,88
7034,remove,47242,34
7035,remove,47244,86
7036,revenge,47864,93
7037,revenge,66403,39
7038,revenge,66402,45
7039,revenge,47858,85
7040,revenge,47859,67
7041,revenge,47862,46
7042,review,47902,27
7043,review,47903,35
7044,review,47904,39
7045,review,47905,27
7046,review,47906,78
7047,review,47913,87
7048,review,47901,28
7049,rich,48029,37
7050,rich,48032,85
7051,rich,48020,93
7052,rich,48021,83
7053,rich,48022,33
7054,rich,48023,68
7055,roof,48489,62
7056,roof,48499,92
7057,roof,48490,38
7058,roof,48494,33
7059,rooster,48538,51
7060,rooster,48539,45
7061,rooster,48540,158
7062,rooster,48542,40
7063,rooster,48545,88
7064,rude,48705,86
7065,rude,48706,24
7066,rude,48710,34
7067,rude,48711,85
7068,rude,48719,90
7069,rude,48704,90
7070,say,69454,82
7071,say,66429,50
7072,say,49430,86
7073,say,49432,43
7074,say,49433,56
7075,say,49436,85
7076,scientist,49644,191
7077,scientist,49645,111
7078,scientist,49646,105
7079,scientist,49648,66
7080,scientist,49651,127
7081,scotland,49737,90
7082,scotland,49727,73
7083,scotland,49728,71
7084,scotland,49729,37
7085,scotland,49730,114
7086,scotland,49732,45
7087,screwdriver,49814,97
7088,screwdriver,49804,147
7089,screwdriver,49805,62
7090,screwdriver,49806,87
7091,screwdriver,49807,103
7092,screwdriver,49809,38
7093,second,66439,41
7094,second,50007,28
7095,second,50014,38
7096,second,50006,61
7097,second,50020,28
7098,second,50023,88
7099,senate,66444,42
7100,senate,50317,171
7101,senate,50318,62
7102,senate,50319,38
7103,senate,50321,38
7104,senate,50324,91
7105,separate,50439,49
7106,separate,50432,119
7107,separate,50443,81
7108,separate,50433,89
7109,separate,50436,19
7110,separate,50437,76
7111,service,50547,123
7112,service,50548,77
7113,service,50549,66
7114,service,50550,59
7115,service,50551,78
7116,service,50553,38
7117,service,50555,84
7118,shrimp,51398,74
7119,shrimp,51403,62
7120,shrimp,51404,64
7121,shrimp,51408,75
7122,shrimp,51396,35
7123,shrimp,51397,28
7124,shy,66474,47
7125,shy,51475,82
7126,shy,51476,40
7127,shy,51477,50
7128,shy,51478,84
7129,shy,51480,37
7130,side,51552,78
7131,side,66477,52
7132,side,51544,49
7133,side,51545,34
7134,side,51548,30
7135,situation,66489,63
7136,situation,51933,124
7137,situation,51934,109
7138,situation,51935,82
7139,situation,51937,33
7140,situation,51940,77
7141,slave,52288,106
7142,slave,52289,41
7143,slave,52290,40
7144,slave,52291,82
7145,slave,52293,60
7146,slave,52296,87
7147,soccer,52947,74
7148,soccer,66523,57
7149,soccer,52940,126
7150,soccer,52941,95
7151,soccer,52943,40
7152,socks,66527,64
7153,socks,53022,91
7154,socks,53013,86
7155,socks,53014,80
7156,socks,53015,87
7157,socks,53016,46
7158,solid,66528,67
7159,solid,53153,68
7160,solid,53154,104
7161,solid,53155,68
7162,solid,53157,33
7163,solid,53160,77
7164,sometimes,53240,94
7165,sometimes,53241,93
7166,sometimes,53242,49
7167,sometimes,53243,92
7168,sometimes,53247,80
7169,spider,66546,74
7170,spider,53825,92
7171,spider,53826,59
7172,spider,53827,91
7173,spider,53829,53
7174,spider,53831,71
7175,spin,53872,139
7176,spin,53881,29
7177,spin,53873,62
7178,spin,53874,53
7179,spin,53875,43
7180,spin,53876,37
7181,spin,53878,38
7182,spin,53879,56
7183,square,54170,85
7184,square,54180,93
7185,square,54172,53
7186,square,54173,88
7187,square,54176,73
7188,stairs,66552,66
7189,stairs,54302,102
7190,stairs,54296,84
7191,stairs,54297,34
7192,stairs,54298,78
7193,stairs,54300,70
7194,stare,54433,83
7195,stare,54424,78
7196,stare,54425,58
7197,stare,54426,31
7198,stare,54427,32
7199,stare,54428,38
7200,stare,54431,45
7201,start,54457,60
7202,start,54458,69
7203,start,54461,38
7204,start,54464,75
7205,store,69489,66
7206,store,54955,85
7207,store,54965,86
7208,store,54966,84
7209,store,54956,83
7210,store,54957,66
7211,store,54962,36
7212,straw,55126,105
7213,straw,55117,120
7214,straw,55118,34
7215,straw,55119,42
7216,straw,55120,98
7217,straw,55122,44
7218,straw,55123,57
7219,structure,55288,157
7220,structure,55289,95
7221,structure,55290,42
7222,structure,55291,40
7223,structure,55292,103
7224,structure,55294,62
7225,structure,55295,58
7226,suggest,55670,37
7227,suggest,55671,31
7228,suggest,55672,32
7229,suggest,55673,73
7230,suggest,55675,43
7231,suggest,55678,80
7232,sun,55803,125
7233,sun,55814,90
7234,sun,55804,93
7235,sun,55805,38
7236,sun,55806,81
7237,sun,55808,50
7238,support,55976,120
7239,support,55977,65
7240,support,55978,36
7241,support,55979,88
7242,support,55981,53
7243,support,55984,111
7244,suppose,69497,89
7245,suppose,55996,96
7246,suppose,55999,35
7247,suppose,56003,80
7248,sure,56038,103
7249,sure,56029,91
7250,sure,56030,32
7251,sure,56031,67
7252,sure,56035,37
7253,surprise,66583,62
7254,surprise,56105,41
7255,surprise,56106,57
7256,surprise,56107,77
7257,surprise,56108,33
7258,surprise,56111,81
7259,sweater,56254,96
7260,sweater,66584,67
7261,sweater,56247,89
7262,sweater,56248,39
7263,sweater,56249,85
7264,sweater,56251,55
7265,swim,56341,46
7266,swim,56343,78
7267,swim,56344,48
7268,swim,56348,98
7269,symbol,56471,76
7270,symbol,56461,99
7271,symbol,56462,85
7272,symbol,56463,31
7273,symbol,56464,33
7274,symbol,56465,39
7275,taste,56970,94
7276,taste,56971,160
7277,taste,56972,68
7278,taste,56973,163
7279,taste,56975,32
7280,taste,56978,89
7281,team,57099,90
7282,team,57090,85
7283,team,57091,104
7284,team,57092,38
7285,team,57093,162
7286,team,57096,39
7287,telephone,57236,87
7288,telephone,57237,71
7289,telephone,57238,40
7290,telephone,57239,66
7291,telephone,57241,32
7292,telephone,57243,87
7293,tennis,57410,85
7294,tennis,57411,90
7295,tennis,57412,34
7296,tennis,57413,95
7297,tennis,57415,53
7298,tennis,57417,87
7299,their,57725,95
7300,their,57726,80
7301,their,57728,31
7302,their,57729,51
7303,their,57730,36
7304,then,66602,65
7305,then,57771,32
7306,then,57772,88
7307,then,57774,41
7308,then,57777,80
7309,thermometer,57849,78
7310,thermometer,57850,83
7311,thermometer,57840,149
7312,thermometer,57842,35
7313,thermometer,57843,35
7314,thing,69504,63
7315,thing,66608,80
7316,thing,57922,94
7317,thing,57923,73
7318,thing,57925,32
7319,thing,57928,71
7320,third,58013,29
7321,third,58014,46
7322,third,66614,63
7323,third,58016,74
7324,third,58006,98
7325,third,58008,24
7326,third,58009,26
7327,thousand,66629,57
7328,thousand,58132,80
7329,thousand,58133,82
7330,thousand,58136,40
7331,thousand,58137,28
7332,thousand,58139,85
7333,three,69508,62
7334,three,66630,75
7335,three,58182,79
7336,three,58183,35
7337,three,58185,28
7338,three,58186,28
7339,three,58188,74
7340,tie,66642,77
7341,tie,58430,141
7342,tie,58434,42
7343,tie,58435,47
7344,tie,58439,88
7345,tie,58427,38
7346,tie,58428,73
7347,topic,66659,64
7348,topic,58946,119
7349,topic,58947,98
7350,topic,58948,55
7351,topic,58949,88
7352,topic,58951,34
7353,topic,58953,88
7354,touch,59051,98
7355,touch,59052,20
7356,touch,59053,81
7357,touch,59055,38
7358,touch,59058,91
7359,tournament,59103,106
7360,tournament,59104,48
7361,tournament,59105,41
7362,tournament,59106,42
7363,tournament,59107,135
7364,tournament,59108,40
7365,tournament,59110,84
7366,try,59854,99
7367,try,66680,67
7368,try,66681,44
7369,try,59848,103
7370,try,59849,74
7371,try,59851,32
7372,two,69521,67
7373,two,60220,91
7374,two,60221,38
7375,two,60224,28
7376,two,60225,28
7377,two,60227,72
7378,type,60304,26
7379,type,60305,86
7380,type,60308,66
7381,type,60309,68
7382,type,60312,74
7383,umbrella,66699,59
7384,umbrella,60379,90
7385,umbrella,60380,76
7386,umbrella,60381,85
7387,umbrella,60383,44
7388,umbrella,60385,86
7389,vegetable,66720,58
7390,vegetable,61365,100
7391,vegetable,61368,48
7392,vegetable,61370,107
7393,vegetable,61371,107
7394,vocabulary,61886,37
7395,vocabulary,66735,47
7396,vocabulary,61889,103
7397,vocabulary,61879,139
7398,vocabulary,61881,36
7399,vocabulary,61882,32
7400,waste,62430,77
7401,waste,66750,64
7402,waste,62423,29
7403,waste,62424,74
7404,waste,62427,38
7405,we,69527,76
7406,we,66755,43
7407,we,62774,84
7408,we,62775,48
7409,we,62776,69
7410,we,62778,44
7411,we,62780,70
7412,wear,62622,83
7413,wear,66756,69
7414,wear,62614,68
7415,wear,62615,59
7416,wear,62618,42
7417,wear,62619,51
7418,weekly,62754,103
7419,weekly,62756,46
7420,weekly,62757,58
7421,weekly,62761,97
7422,welcome,62837,91
7423,welcome,66763,37
7424,welcome,66764,52
7425,welcome,62829,56
7426,welcome,62833,49
7427,winter,63504,81
7428,winter,63495,121
7429,winter,63496,64
7430,winter,63497,38
7431,winter,63499,87
7432,winter,63502,54
7433,without,63615,84
7434,without,66796,51
7435,without,63607,121
7436,without,63608,64
7437,without,63609,21
7438,without,63610,85
7439,without,63612,50
7440,wolf,66797,52
7441,wolf,63653,112
7442,wolf,63654,94
7443,wolf,63656,23
7444,wolf,63657,43
7445,wolf,63659,80
7446,worm,69541,93
7447,worm,66808,66
7448,worm,63850,121
7449,worm,63851,35
7450,worm,63853,54
7451,worm,63856,96
7452,wristwatch,66814,55
7453,wristwatch,64042,95
7454,wristwatch,64043,38
7455,wristwatch,64044,85
7456,wristwatch,64046,46
7457,wristwatch,64048,97
7458,yourself,64451,29
7459,yourself,64445,98
7460,yourself,64446,44
7461,yourself,64447,43
7462,yourself,64448,74
7463,above,65004,64
7464,above,00430,52
7465,above,00431,122
7466,above,00433,79
7467,above,00435,103
7468,accomplish,65010,72
7469,accomplish,00663,117
7470,accomplish,00664,119
7471,accomplish,00666,36
7472,accomplish,00668,79
7473,adopt,65022,58
7474,adopt,01157,107
7475,adopt,01158,39
7476,adopt,01159,29
7477,adopt,01160,36
7478,adopt,01162,91
7479,advantage,65025,44
7480,advantage,01252,93
7481,advantage,01244,106
7482,advantage,01245,32
7483,alphabet,02151,128
7484,alphabet,65058,49
7485,alphabet,02145,133
7486,alphabet,02149,35
7487,anniversary,02609,95
7488,anniversary,02610,62
7489,anniversary,02611,117
7490,anniversary,02614,74
7491,anniversary,02616,95
7492,another,02706,82
7493,another,02697,69
7494,another,02698,39
7495,another,02699,99
7496,another,02701,36
7497,appropriate,03101,93
7498,appropriate,03102,44
7499,appropriate,03103,114
7500,appropriate,03105,60
7501,appropriate,03108,89
7502,arrogant,03457,99
7503,arrogant,03448,121
7504,arrogant,03449,122
7505,arrogant,03450,36
7506,arrogant,03451,102
7507,arrogant,03454,49
7508,artist,03515,101
7509,artist,03516,88
7510,artist,03517,108
7511,artist,03519,60
7512,artist,03522,111
7513,background,65122,62
7514,background,04590,104
7515,background,04580,78
7516,background,04581,48
7517,background,04582,108
7518,bee,05688,61
7519,bee,65165,70
7520,bee,05680,85
7521,bee,05681,54
7522,bee,05682,100
7523,bee,05685,38
7524,behavior,05792,170
7525,behavior,05793,85
7526,behavior,05794,92
7527,behavior,05796,48
7528,behavior,05798,89
7529,bell,05873,100
7530,bell,05874,45
7531,bell,05875,106
7532,bell,05877,55
7533,bell,05878,63
7534,bell,05881,87
7535,birth,06379,84
7536,birth,65189,47
7537,birth,65190,63
7538,birth,06372,118
7539,birth,06373,104
7540,birth,06375,41
7541,bless,65206,61
7542,bless,06625,38
7543,bless,06626,94
7544,bless,06628,52
7545,bless,06629,43
7546,bless,06631,83
7547,blood,65212,73
7548,blood,06733,74
7549,blood,06734,104
7550,blood,06736,45
7551,blood,06738,92
7552,boots,65226,60
7553,boots,07163,132
7554,boots,07173,92
7555,brave,65251,48
7556,brave,07575,64
7557,brave,07576,99
7558,brave,07578,28
7559,brave,07580,80
7560,breathe,65256,61
7561,breathe,07676,52
7562,breathe,07677,39
7563,breathe,07678,104
7564,breathe,07680,79
7565,breathe,07682,89
7566,bright,07779,91
7567,bright,07787,30
7568,bright,07791,89
7569,bright,07780,78
7570,bright,07781,45
7571,bright,07782,83
7572,bull,08166,58
7573,bull,08167,37
7574,bull,08168,80
7575,bull,08170,51
7576,bull,08174,83
7577,butterfly,65280,68
7578,butterfly,08442,39
7579,butterfly,08443,106
7580,butterfly,08445,40
7581,butterfly,08447,91
7582,card,65304,65
7583,card,09130,33
7584,card,09131,38
7585,card,09137,36
7586,card,09138,80
7587,card,09126,37
7588,card,09127,91
7589,card,09128,105
7590,category,09488,86
7591,category,09489,33
7592,category,09490,133
7593,category,09493,50
7594,category,09495,104
7595,catholic,65316,53
7596,catholic,09518,36
7597,catholic,09519,88
7598,catholic,09521,52
7599,catholic,09523,95
7600,cent,65323,63
7601,cent,09735,69
7602,cent,09736,26
7603,cent,09737,75
7604,cent,09740,33
7605,cent,09742,99
7606,chemistry,10308,85
7607,chemistry,10309,81
7608,chemistry,10310,52
7609,chemistry,10311,93
7610,chemistry,10313,66
7611,chemistry,10315,95
7612,cherry,65347,47
7613,cherry,10337,77
7614,cherry,10339,63
7615,cherry,10340,88
7616,cherry,10343,29
7617,china,10516,61
7618,china,10526,94
7619,china,10517,33
7620,china,10520,52
7621,chop,65355,66
7622,chop,10652,70
7623,chop,10645,66
7624,chop,10656,94
7625,chop,10646,114
7626,chop,10647,38
7627,chop,10648,94
7628,christian,65356,52
7629,christian,10686,68
7630,christian,10687,67
7631,christian,10688,56
7632,christian,10689,113
7633,christian,10692,71
7634,christian,10693,112
7635,cigarette,65359,56
7636,cigarette,10786,91
7637,cigarette,10787,131
7638,cigarette,10789,38
7639,cigarette,10792,83
7640,clever,11088,61
7641,clever,11089,89
7642,clever,11091,54
7643,clever,11093,44
7644,clever,11094,44
7645,clever,11096,91
7646,clown,65372,60
7647,clown,11379,82
7648,clown,11380,68
7649,clown,11382,58
7650,clown,11384,98
7651,coach,11436,104
7652,coach,11437,31
7653,coach,11438,48
7654,coach,11439,99
7655,coach,11441,49
7656,coach,11444,97
7657,coat,69271,91
7658,coat,11470,77
7659,coat,11471,90
7660,coat,11473,44
7661,coat,11476,103
7662,cochlear implant,65373,57
7663,cochlear implant,11498,98
7664,cochlear implant,11499,33
7665,cochlear implant,11500,32
7666,cochlear implant,11501,128
7667,cochlear implant,11503,32
7668,cochlear implant,11504,50
7669,coconut,65374,55
7670,coconut,11527,100
7671,coconut,11528,29
7672,coconut,11529,74
7673,coconut,11534,98
7674,common,69276,87
7675,common,12013,84
7676,common,12014,89
7677,common,12016,67
7678,common,12020,120
7679,commute,12072,103
7680,commute,12073,46
7681,commute,12074,89
7682,commute,12076,63
7683,commute,12079,94
7684,control,13042,109
7685,control,13043,35
7686,control,13044,102
7687,control,13046,42
7688,control,13049,85
7689,count,65413,49
7690,count,13530,36
7691,count,13531,31
7692,count,13532,83
7693,count,13534,48
7694,count,13536,80
7695,culture,14261,48
7696,culture,65428,78
7697,culture,14267,86
7698,culture,14254,128
7699,daily,65433,78
7700,daily,14577,87
7701,daily,14578,83
7702,daily,14580,38
7703,daily,14584,94
7704,defend,15213,114
7705,defend,15214,42
7706,defend,15215,74
7707,defend,15217,24
7708,defend,15219,93
7709,degree,65454,64
7710,degree,15302,98
7711,degree,15293,118
7712,degree,15294,69
7713,degree,15296,38
7714,degree,15297,48
7715,demonstrate,15474,101
7716,demonstrate,15475,33
7717,demonstrate,15476,31
7718,demonstrate,15477,74
7719,demonstrate,15479,47
7720,demonstrate,15481,92
7721,department,15584,40
7722,department,65464,64
7723,department,15577,94
7724,department,15578,34
7725,die,16168,83
7726,die,65479,60
7727,die,16161,64
7728,die,16164,36
7729,dig,16231,117
7730,dig,16241,112
7731,dig,16233,45
7732,dig,16235,82
7733,dig,16238,44
7734,dinner,16330,102
7735,dinner,16322,63
7736,dinner,16323,78
7737,dinner,16324,65
7738,dinner,16325,87
7739,dinner,16327,52
7740,dinner,16328,51
7741,dinosaur,65483,53
7742,dinosaur,16342,102
7743,dinosaur,16333,87
7744,dinosaur,16334,36
7745,dinosaur,16335,34
7746,dinosaur,16336,41
7747,dinosaur,16337,104
7748,diploma,16351,71
7749,diploma,16352,79
7750,diploma,16354,38
7751,diploma,16355,48
7752,diploma,16358,105
7753,director,65484,81
7754,director,16383,70
7755,director,16384,80
7756,director,16386,57
7757,disconnect,65489,68
7758,disconnect,65488,55
7759,disconnect,16525,77
7760,disconnect,16526,33
7761,disconnect,16527,33
7762,disconnect,16528,80
7763,disconnect,16530,35
7764,disconnect,16531,108
7765,discover,16560,105
7766,discover,16561,97
7767,discover,16562,38
7768,discover,16563,34
7769,discover,16564,76
7770,discover,16567,32
7771,discover,16569,92
7772,don't want,65518,45
7773,don't want,17298,61
7774,don't want,17300,41
7775,don't want,17301,89
7776,don't want,17302,57
7777,don't want,17306,86
7778,drum,69303,92
7779,drum,65547,81
7780,drum,17896,77
7781,drum,17897,41
7782,drum,17900,87
7783,each,18118,90
7784,each,18109,109
7785,each,18110,75
7786,each,18113,44
7787,educate,18413,80
7788,educate,18415,39
